,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
314,Smadar,33,"('empathetic', 'charismatic', 'supportive')","('overprotective', 'sensitive', 'indecisive')","('dancing', 'taking cooking classes', 'volunteering at shelters')",social worker,Social Empowerment,working-class,heterosexual,agnostic,0,5.5,brown,green,olive,curvy,ISRAELI,F,"('ISRAELI', 'F')"
315,Adwoa,27,"('confident', 'ambitious', 'charismatic')","('stubborn', 'impulsive', 'competitive')","('playing soccer', 'journalism', ""supporting women's rights"")",journalist,Truth Seeking Reporting,middle-class,heterosexual,christian,0,5.7,black,brown,dark,athletic,AFRICAN,F,"('AFRICAN', 'F')"
316,Paolo,32,"('charming', 'loyal', 'adventurous')","('impatient', 'impulsive', 'competitive')","('surfing', 'traveling', 'playing the guitar')",chef,Culinary Magic,working-class,heterosexual,agnostic,0,5.8,brown,blue,olive,muscular,ITALIAN,M,"('ITALIAN', 'M')"
317,Zrinka,29,"('kind', 'patient', 'determined')","('self-critical', 'shy', 'indecisive')","('knitting', 'gardening', 'volunteering at the local community center')",nurse,Healing Touch,working-class,homosexual,agnostic,0,5.6,blonde,green,fair,average,SLAV,F,"('SLAV', 'F')"
318,Magdolna,38,"('warm', 'hardworking', 'caring')","('overprotective', 'sensitive', 'traditional')","('baking traditional pastries', 'sewing', 'attending cultural events')",daycare provider,Childhood Wonderment,working-class,heterosexual,catholic,0,5.4,gray,brown,olive,curvy,HUNGARIAN,F,"('HUNGARIAN', 'F')"
319,Kazuteru,39,"('calm', 'loyal', 'dedicated')","('introverted', 'loner', 'non-communicative')","('ikebana', 'meditation', 'traditional tea ceremonies')",floral designer,Floral Harmony,middle-class,heterosexual,buddhist,0,5.1,black,brown,olive,slim,JAPANESE,M,"('JAPANESE', 'M')"
320,Romina,24,"('creative', 'adventurous', 'compassionate')","('indecisive', 'shy', 'self-critical')","('painting', 'rock climbing', 'volunteering at local animal shelters')",artist,Artistic Expression,working-class,homosexual,agnostic,0,5.7,brown,blue,fair,curvy,ITALIAN,F,"('ITALIAN', 'F')"
321,Ermenegildo,32,"('analytical', 'creative', 'patient')","('reserved', 'perfectionist', 'stubborn')","('photography', 'astronomy', 'puzzles')",Software Engineer,Mindful Melody,Middle class,Heterosexual,Agnostic,0,5.8,brown,green,olive,lean,ITALIAN,M,"('ITALIAN', 'M')"
322,Siriporn,26,"('compassionate', 'adventurous', 'optimistic')","('impatient', 'naive', 'gullible')","('rock climbing', 'traveling', 'cooking')",Nurse,Healing Touch,Working class,Bisexual,Buddhist,0,5.2,black,brown,tan,athletic,THAI,F,"('THAI', 'F')"
323,Nechama,45,"('wise', 'compassionate', 'strong-willed')","('stubborn', 'judgmental', 'skeptical')","('gardening', 'reading', 'meditation')",Social Worker,Empathy Wave,Lower middle class,Pansexual,Jewish,0,5.6,gray,blue,pale,curvy,ISRAELI,F,"('ISRAELI', 'F')"
324,Riitta,38,"('organized', 'reliable', 'adaptable')","('perfectionist', 'indecisive', 'overthinking')","('yoga', 'painting', 'volunteering')",Architect,Blueprint Blizzard,Upper middle class,Heterosexual,Atheist,0,5.7,blonde,gray,fair,slim,NORDIC,F,"('NORDIC', 'F')"
325,Lindell,30,"('charismatic', 'outgoing', 'creative')","('impulsive', 'careless', 'easily bored')","('acting', 'singing', 'dancing')",Event Planner,Dazzling Diva,Upper class,Homosexual,Agnostic,0,6.0,red,hazel,pale,muscular,ENGLISH,M,"('ENGLISH', 'M')"
326,Meira,34,"('intelligent', 'analytical', 'ambitious')","('workaholic', 'controlling', 'distant')","('piano', 'hiking', 'wine tasting')",Financial Analyst,Strategic Strike,Upper middle class,Heterosexual,Atheist,0,5.5,brown,green,olive,toned,ISRAELI,F,"('ISRAELI', 'F')"
327,Guzin,42,"('kind-hearted', 'patient', 'reliable')","('overprotective', 'stubborn', 'traditional')","('cooking', 'gardening', 'painting')",Homemaker,Nurturing Nature,Middle class,Heterosexual,Muslim,0,5.4,black,brown,olive,sturdy,TURKISH,F,"('TURKISH', 'F')"
328,Thorvald,50,"('wise', 'adventurous', 'strong-willed')","('stubborn', 'skeptical', 'short-tempered')","('fishing', 'woodworking', 'traveling')",Retired,Elder Wisdom,Middle class,Heterosexual,Agnostic,0,6.2,gray,blue,fair,solid,NORDIC,M,"('NORDIC', 'M')"
329,Ottavia,28,"('independent', 'curious', 'resourceful')","('distrustful', 'rebellious', 'stubborn')","('writing', 'hiking', 'fashion design')",Freelance Writer,Creative Spark,Lower middle class,Pansexual,Atheist,0,5.6,brown,gray,pale,slender,ITALIAN,F,"('ITALIAN', 'F')"
330,Bela,36,"('compassionate', 'introspective', 'empathetic')","('overly sensitive', 'indecisive', 'self-critical')","('yoga', 'journaling', 'cooking')",Yoga Instructor,Serenity Flow,Working class,Homosexual,Agnostic,0,5.3,blonde,green,fair,slim,HUNGARIAN,M,"('HUNGARIAN', 'M')"
331,Meihua,31,"('resilient', 'determined', 'practical')","('stubborn', 'skeptical', 'workaholic')","('gardening', 'biking', 'crafting')",Mechanic,Gear Grind,Working class,Heterosexual,Agnostic,0,5.7,black,brown,tan,muscular,CHINESE,F,"('CHINESE', 'F')"
332,Paoloplacido,40,"('charismatic', 'fun-loving', 'optimistic')","('impulsive', 'reckless', 'easily distracted')","('playing guitar', 'surfing', 'traveling')",Musician,Harmony Jam,Lower middle class,Heterosexual,Agnostic,0,5.1,brown,blue,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
333,Nachshon,29,"('brave', 'loyal', 'assertive')","('impulsive', 'stubborn', 'hot-headed')","('martial arts', 'motorcycling', 'outdoor survival')",Firefighter,Blazing Courage,Middle class,Heterosexual,Jewish,0,6.0,brown,hazel,tan,muscular,ISRAELI,M,"('ISRAELI', 'M')"
334,Saniye,33,"('compassionate', 'hard-working', 'caring')","('overly trusting', 'self-sacrificing', 'introverted')","('knitting', 'cooking', 'volunteering')",Teacher,Learning Lasso,Working class,Heterosexual,Muslim,0,5.4,black,brown,tan,curvy,TURKISH,F,"('TURKISH', 'F')"
335,Caisa,41,"('intellectual', 'curious', 'open-minded')","('distant', 'inflexible', 'pessimistic')","('reading', 'cooking', 'debating')",Librarian,Knowledge Burst,Middle class,Heterosexual,Atheist,0,5.6,brown,blue,fair,slender,NORDIC,F,"('NORDIC', 'F')"
336,Karolin,35,"('creative', 'empathetic', 'reliable')","('insecure', 'overthinking', 'self-critical')","('painting', 'yoga', 'baking')",Art Therapist,Artistic Essence,Middle class,Pansexual,Agnostic,0,5.7,red,green,pale,slim,GERMAN,F,"('GERMAN', 'F')"
337,Yudong,27,"('friendly', 'optimistic', 'adventurous')","('naive', 'impatient', 'easily influenced')","('traveling', 'photography', 'soccer')",Travel Blogger,Wanderlust Whirl,Working class,Bisexual,Agnostic,0,5.9,black,brown,tan,athletic,CHINESE,M,"('CHINESE', 'M')"
338,Adebayo,39,"('loyal', 'dedicated', 'courageous')","('stubborn', 'impulsive', 'short-tempered')","('running', 'weightlifting', 'watching sports')",Police Officer,Justice Strike,Working class,Heterosexual,Christian,0,6.1,black,brown,dark,muscular,AFRICAN,M,"('AFRICAN', 'M')"
339,Liping,37,"('organized', 'efficient', 'detail-oriented')","('perfectionist', 'workaholic', 'rigid')","('cooking', 'fashion design', 'reading')",Fashion Designer,Chic Creations,Upper middle class,Heterosexual,Agnostic,0,5.5,brown,brown,tan,petite,CHINESE,F,"('CHINESE', 'F')"
340,Guillemette,43,"('kind-hearted', 'nurturing', 'creative')","('overprotective', 'emotional', 'overthinking')","('gardening', 'painting', 'cooking')",Florist,Flower Power,Lower middle class,Heterosexual,Pagan,0,5.4,blonde,blue,fair,curvy,FRENCH,F,"('FRENCH', 'F')"
341,Luigia,27,"('curious', 'analytical', 'creative')","('impatient', 'perfectionist', 'introverted')","('painting', 'hiking', 'photography')",graphic designer,artistic flare,middle class,heterosexual,agnostic,0,5.5,brown,green,olive,slim,ITALIAN,F,"('ITALIAN', 'F')"
342,Valdis,32,"('compassionate', 'empathetic', 'optimistic')","('overly trusting', 'selfless', 'naive')","('reading', 'gardening', 'volunteering')",social worker,empathic connection,working class,homosexual,agnostic,0,6.0,blonde,blue,pale,average,BALTIC,M,"('BALTIC', 'M')"
343,Eiliv,40,"('methodical', 'patient', 'loyal')","('stubborn', 'reserved', 'traditional')","('woodworking', 'fishing', 'cooking')",carpenter,precision strike,lower middle class,heterosexual,Christian,0,5.9,black,brown,tan,muscular,NORDIC,M,"('NORDIC', 'M')"
344,Bernardpierre,45,"('charismatic', 'confident', 'ambitious')","('manipulative', 'egotistical', 'competitive')","('sailing', 'wine tasting', 'polo')",entrepreneur,charisma boost,upper class,heterosexual,atheist,0,6.2,salt and pepper,hazel,white,athletic,FRENCH,M,"('FRENCH', 'M')"
345,Winai,35,"('adventurous', 'curious', 'amiable')","('impulsive', 'restless', 'reckless')","('rock climbing', 'biking', 'traveling')",tour guide,traveler's insight,middle class,heterosexual,Buddhist,0,5.7,black,brown,dark,lean,THAI,M,"('THAI', 'M')"
346,Weisheng,30,"('analytical', 'logical', 'resourceful')","('reserved', 'introverted', 'uptight')","('playing chess', 'coding', 'reading sci-fi')",software engineer,coding wizardry,middle class,heterosexual,none,0,5.8,brown,brown,olive,slim,CHINESE,M,"('CHINESE', 'M')"
347,Erzsebet,55,"('wise', 'intuitive', 'compassionate')","('overprotective', 'traditional', 'stubborn')","('knitting', 'gardening', 'cooking')",retired teacher,elder wisdom,lower middle class,heterosexual,Catholic,0,5.4,grey,blue,pale,plump,HUNGARIAN,F,"('HUNGARIAN', 'F')"
348,Petteri,25,"('playful', 'energetic', 'optimistic')","('impulsive', 'reckless', 'naive')","('dancing', 'skateboarding', 'partying')",bartender,mixologist flair,working class,bisexual,none,0,5.11,red,green,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
349,Dongseok,38,"('serious', 'dedicated', 'knowledgeable')","('workaholic', 'perfectionist', 'distant')","('playing the piano', 'martial arts', 'gardening')",accountant,financial wizard,upper middle class,heterosexual,agnostic,0,5.1,black,brown,tan,average,KOREAN,M,"('KOREAN', 'M')"
350,Wafa,42,"('compassionate', 'empathetic', 'charismatic')","('overly trusting', 'selfless', 'emotional')","('volunteering', 'meditating', 'painting')",counselor,healing touch,middle class,heterosexual,Muslim,0,5.6,brown,hazel,olive,average,ARAB,F,"('ARAB', 'F')"
352,Mehmet,50,"('hardworking', 'pragmatic', 'resilient')","('traditional', 'stubborn', 'reserved')","('soccer', 'fishing', 'grilling')",restaurant owner,flavor mastery,middle class,heterosexual,Muslim,0,5.8,black,brown,olive,stocky,TURKISH,M,"('TURKISH', 'M')"
353,Virgine,36,"('optimistic', 'creative', 'adventurous')","('impatient', 'restless', 'reckless')","('painting', 'traveling', 'yoga')",freelance writer,wordsmith charm,lower middle class,heterosexual,none,0,5.7,blonde,blue,fair,slim,FRENCH,F,"('FRENCH', 'F')"
354,Dzenana,28,"('warm', 'compassionate', 'intuitive')","('overly sensitive', 'emotional', 'dependent')","('reading', 'baking', 'yoga')",nurse,healing touch,working class,heterosexual,Muslim,0,5.4,brown,brown,olive,average,SLAV,F,"('SLAV', 'F')"
355,Szilard,47,"('clever', 'analytical', 'resourceful')","('cynical', 'aloof', 'demanding')","('gardening', 'studying history', 'fishing')",history professor,time traveler's wisdom,upper middle class,heterosexual,agnostic,0,6.1,brown,green,fair,average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
356,Florette,33,"('kind', 'gentle', 'empathetic')","('shy', 'timid', 'dependent')","('gardening', 'reading poetry', 'painting')",botanist,nature's touch,middle class,heterosexual,Pagan,0,5.5,red,green,fair,slim,AFRICAN,F,"('AFRICAN', 'F')"
357,Blair,31,"('confident', 'charismatic', 'adventurous')","('impulsive', 'cocky', 'reckless')","('surfing', 'motorcycling', 'skydiving')",extreme sports athlete,extreme adrenaline rush,lower middle class,heterosexual,none,0,5.1,brown,blue,tan,muscular,ENGLISH,M,"('ENGLISH', 'M')"
358,Charilaos,40,"('philosophical', 'calm', 'introspective')","('aloof', 'detached', 'stubborn')","('meditation', 'philosophy discussions', 'gardening')",philosopher,inner peace shield,upper middle class,heterosexual,agnostic,0,5.9,black,brown,olive,average,GREEK,M,"('GREEK', 'M')"
359,Diclehan,29,"('passionate', 'driven', 'ambitious')","('perfectionist', 'workaholic', 'competitive')","('running', 'yoga', 'reading self-help books')",entrepreneur,goal achiever's focus,upper middle class,heterosexual,agnostic,0,5.6,brown,hazel,olive,fit,TURKISH,F,"('TURKISH', 'F')"
360,Mhairi,34,"('kind', 'optimistic', 'friendly')","('naive', 'overly trusting', 'dependent')","('knitting', 'hiking', 'baking')",elementary school teacher,teacher's wisdom,working class,heterosexual,Christian,0,5.3,red,blue,fair,average,ENGLISH,F,"('ENGLISH', 'F')"
361,Refik,43,"('charming', 'sociable', 'optimistic')","('flirtatious', 'impulsive', 'superficial')","('traveling', 'dancing', 'fine dining')",event planner,party magician,middle class,heterosexual,agnostic,0,5.8,black,brown,olive,average,TURKISH,M,"('TURKISH', 'M')"
362,Sungho,35,"('curious', 'analytical', 'empathetic')","('stubborn', 'impatient', 'reserved')","('hiking', 'painting', 'cooking')",software engineer,mindful meditation,middle class,heterosexual,Buddhism,0,5.9,black,brown,olive,athletic,KOREAN,M,"('KOREAN', 'M')"
363,Jiatao,28,"('creative', 'adventurous', 'optimistic')","('impulsive', 'indecisive', 'sensitive')","('surfing', 'photography', 'playing guitar')",graphic designer,creative visualization,upper middle class,homosexual,agnostic,0,5.11,brown,green,fair,slim,CHINESE,M,"('CHINESE', 'M')"
364,Hesheng,45,"('organized', 'loyal', 'pragmatic')","('stubborn', 'traditional', 'skeptical')","('gardening', 'reading history books', 'playing chess')",accountant,strategic planning,lower middle class,heterosexual,Christianity,0,5.6,black,brown,olive,average,CHINESE,M,"('CHINESE', 'M')"
365,Rupali,32,"('compassionate', 'introspective', 'artistic')","('indecisive', 'introverted', 'overthinking')","('yoga', 'sketching', 'volunteering')",social worker,active listening,lower class,heterosexual,Hinduism,0,5.4,black,hazel,brown,curvy,INDIAN,F,"('INDIAN', 'F')"
366,Rasesh,40,"('analytical', 'disciplined', 'ambitious')","('perfectionistic', 'workaholic', 'distant')","('playing tennis', 'collecting stamps', 'listening to classical music')",business owner,strategic thinking,upper class,heterosexual,Judaism,0,6.0,salt and pepper,blue,white,muscular,INDIAN,M,"('INDIAN', 'M')"
367,Seymour,50,"('knowledgeable', 'charismatic', 'open-minded')","('egotistical', 'pessimistic', 'stubborn')","('birdwatching', 'fine dining', 'attending theatre performances')",professor,inspiring lectures,upper middle class,heterosexual,agnostic,0,5.8,gray,blue,white,lean,ENGLISH,M,"('ENGLISH', 'M')"
368,Yashraj,30,"('energetic', 'extroverted', 'charming')","('impulsive', 'competitive', 'attention-seeking')","('dancing', 'travelling', 'fashion designing')",event planner,networking skills,upper middle class,heterosexual,Sikhism,0,5.7,brown,brown,olive,fit,INDIAN,M,"('INDIAN', 'M')"
369,Farkas,38,"('brave', 'loyal', 'resilient')","('aggressive', 'overprotective', 'stubborn')","('martial arts', 'woodworking', 'watching documentaries')",firefighter,risk assessment,middle class,heterosexual,atheism,0,6.2,blond,green,pale,muscular,HUNGARIAN,M,"('HUNGARIAN', 'M')"
370,Shixuan,25,"('creative', 'eccentric', 'optimistic')","('scatterbrained', 'moody', 'impulsive')","('fashion designing', 'writing poetry', 'playing video games')",graphic designer,thinking outside the box,upper class,pansexual,agnostic,0,5.5,pink,hazel,fair,slim,CHINESE,M,"('CHINESE', 'M')"
371,Guomei,42,"('patient', 'kind-hearted', 'organized')","('timid', 'traditional', 'overthinking')","('gardening', 'knitting', 'yoga')",elementary school teacher,empathetic teaching,lower middle class,heterosexual,Buddhism,0,5.3,gray,brown,tan,plump,CHINESE,F,"('CHINESE', 'F')"
372,Judit,48,"('intellectual', 'analytical', 'resilient')","('perfectionistic', 'pessimistic', 'reserved')","('solving puzzles', 'taking long walks', 'visiting art galleries')",psychologist,empathetic counseling,upper class,heterosexual,Judaism,0,5.6,brown,blue,fair,average,HUNGARIAN,F,"('HUNGARIAN', 'F')"
373,Akio,33,"('adventurous', 'compassionate', 'optimistic')","('impulsive', 'indecisive', 'overthinking')","('rock climbing', 'volunteering at animal shelters', 'playing the drums')",environmental activist,environmental advocacy,lower middle class,heterosexual,agnostic,0,5.9,black,brown,olive,athletic,JAPANESE,M,"('JAPANESE', 'M')"
374,Eevariitta,39,"('creative', 'introspective', 'empathetic')","('introverted', 'perfectionistic', 'sensitive')","('painting', 'writing poetry', 'meditation')",freelance artist,expressive artwork,lower class,pansexual,atheism,0,5.7,red,green,pale,slim,NORDIC,F,"('NORDIC', 'F')"
375,Abdulrasool,45,"('compassionate', 'wise', 'humble')","('reserved', 'traditional', 'skeptical')","('fishing', 'gardening', 'reading poetry')",community leader,community empowerment,middle class,heterosexual,Islam,0,5.8,black,brown,brown,average,ARAB,M,"('ARAB', 'M')"
376,Ceyhan,34,"('charismatic', 'energetic', 'optimistic')","('impulsive', 'competitive', 'attention-seeking')","('dancing salsa', 'travelling to exotic destinations', 'collecting rare coins')",tour guide,charming storytelling,lower middle class,heterosexual,agnostic,0,5.1,black,brown,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
377,Krisztian,36,"('brave', 'loyal', 'resilient')","('aggressive', 'overprotective', 'stubborn')","('martial arts', 'playing the piano', 'woodworking')",carpenter,precision craftsmanship,middle class,heterosexual,agnostic,0,5.11,brown,blue,white,muscular,HUNGARIAN,M,"('HUNGARIAN', 'M')"
378,Sarka,30,"('compassionate', 'introspective', 'artistic')","('indecisive', 'introverted', 'overthinking')","('yoga', 'painting', 'volunteering at animal shelters')",fine artist,expressive artwork,upper class,bisexual,agnostic,0,5.6,blond,blue,fair,average,SLAV,F,"('SLAV', 'F')"
379,Matitiahu,55,"('wise', 'empathetic', 'humble')","('traditional', 'skeptical', 'introverted')","('playing chess', 'gardening', 'meditation')",retired teacher,life lessons wisdom,lower class,heterosexual,Judaism,0,5.8,gray,brown,tan,average,ISRAELI,M,"('ISRAELI', 'M')"
380,Warunee,27,"('creative', 'optimistic', 'kind-hearted')","('naive', 'sensitive', 'people-pleaser')","('traditional Thai dance', 'cooking Thai cuisine', 'reading fantasy novels')",cultural dancer,graceful dance moves,lower class,heterosexual,Buddhism,0,5.3,black,brown,tan,slim,THAI,F,"('THAI', 'F')"
381,Katalin,46,"('strong-willed', 'independent', 'creative')","('stubborn', 'impulsive', 'rebellious')","('motorcycle riding', 'painting graffiti art', 'rock climbing')",tattoo artist,artistic tattoo design,middle class,lesbian,atheism,0,5.4,pink,green,pale,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
